197.23885965,-0.00414665
197.43862182,-0.00240131
197.63840280,-0.00106755
197.83820260,0.00085297
198.03802121,0.00043636
198.23785862,0.00149340
198.43771483,-0.00108795
198.63758983,0.00189427
198.83748363,-0.00002244
199.03739621,0.00268114
199.23732758,0.00136906
199.43727773,0.00081045
199.63724665,0.00039408
199.83723433,-0.00060973
200.03724079,-0.00135917
200.23726600,-0.00062654
200.43730997,-0.00064722
200.63737270,-0.00025484
200.83745417,-0.00417072
201.03755438,0.00087320
201.23767334,-0.00148058
201.43781103,0.00013966
201.63796745,-0.00056785
201.83814259,0.00149822
202.03833646,0.00270596
202.23854905,0.00076553
202.43878034,-0.00394329
202.63903035,-0.00214730
202.83929906,-0.00348002
203.03958648,0.00026533
203.23989258,-0.00256735
203.44021738,0.00110215
203.64056087,-0.00037692
203.84092304,0.00291048
204.04130389,-0.00060883
204.24170341,0.00439304
204.44212161,-0.00023117
204.64255846,0.00022362
204.84301398,0.00211964
205.04348816,-0.00041830
205.24398099,-0.00385469
205.44449247,0.00228650
205.64502259,0.00153529
205.84557135,-0.00098044
206.04613875,-0.00000164
206.24672477,0.00032810
206.44732943,-0.00125586
206.64795270,0.00101929
206.84859460,-0.00048087
207.04925511,-0.00050591
207.24993422,0.00101451
207.45063194,0.00424757
207.65134827,-0.00064724
207.85208319,-0.00119299
208.05283670,-0.00235950
208.25360879,0.00276873
208.45439948,-0.00029316
208.65520874,0.00082785
208.85603657,0.00199389
209.05688298,-0.00168854
209.25774795,-0.00314657
209.45863148,-0.00104741
209.65953357,0.00303541
209.86045421,0.00062299
210.06139340,0.00258143
210.26235114,0.00016092
210.46332742,0.00263974
210.66432223,0.00268540
210.86533557,-0.00393872
211.06636744,0.00359813
211.26741783,0.00057719
211.46848674,-0.00112625
211.66957417,-0.00048077
211.87068010,0.00186892
212.07180454,0.00036930
212.27294748,0.00201910
212.47410892,-0.00437607
212.67528885,0.00186941
212.87648727,-0.00325454
213.07770417,-0.00170923
213.27893955,-0.00066864
213.48019340,-0.00317150
213.68146573,-0.00144283
213.88275652,0.00299831
214.08406577,-0.00120957
214.28539348,-0.00052597
214.48673965,-0.00273414
214.68810426,-0.00025101
214.88948732,-0.00008499
215.09088882,0.00263983
215.29230875,-0.00358834
215.49374712,0.00037349
215.69520391,-0.00214716
215.89667913,-0.00077738
216.09817277,-0.00198547
216.29968481,-0.00033499
216.50121527,-0.00195967
216.70276414,0.00134886
216.90433141,-0.00029626
217.10591707,0.00193498
217.30752112,-0.00231334
217.50914357,0.00253665
217.71078440,-0.00163015
217.91244360,0.00245624
218.11412119,-0.00081451
218.31581714,0.00191035
218.51753146,-0.00179672
218.71926414,0.00193555
218.92101519,0.00068540
219.12278458,-0.00038039
219.32457232,-0.00113064
219.52637841,-0.00056459
219.72820284,-0.00079378
219.93004561,-0.00115136
220.13190671,0.00003569
220.33378613,0.00264364
220.53568388,-0.00398047
220.73759995,-0.00023450
220.93953433,-0.00038071
221.14148702,0.00008180
221.34345802,-0.00370941
221.54544732,0.00159883
221.74745492,-0.00177565
221.94948081,0.00018565
222.15152499,0.00131035
222.35358745,0.00072333
222.55566819,-0.00031718
222.75776721,0.00210175
222.95988450,-0.00148057
223.16202006,-0.00050520
223.36417388,-0.00031724
223.56634596,0.00226835
223.76853629,0.00370544
223.97074487,0.00370141
224.17297170,-0.00202611
224.37521677,0.00220641
224.57748007,0.00118527
224.77976161,-0.00283849
224.98206137,0.00195207
225.18437936,0.00333094
225.38671557,0.00060235
225.58906999,0.00197284
225.79144263,-0.00250439
225.99383347,0.00108096
226.19624251,-0.00218875
226.39866975,0.00318158
226.60111518,-0.00046354
226.80357880,0.00120633
227.00606061,0.00168536
227.20856060,0.00272245
227.41107876,-0.00269237
227.61361510,0.00264345
227.81616960,-0.00064748
228.01874226,-0.00088072
228.22133309,-0.00119258
228.42394206,0.00185208
228.62656919,-0.00039772
228.82921447,0.00155652
229.03187788,-0.00154784
229.23455943,0.00103965
229.43725912,0.00089384
229.63997693,0.00324351
229.84271287,-0.00113014
230.04546692,0.00114381
230.24823909,-0.00270953
230.45102938,-0.00152591
230.65383777,-0.00287987
230.85666426,0.00214343
231.05950885,-0.00110608
231.26237153,0.00276414
231.46525230,0.00032709
231.66815116,0.00085237
231.87106810,-0.00018960
232.07400312,-0.00031826
232.27695620,-0.00133865
232.47992736,0.00079015
232.68291657,0.00064432
232.88592385,-0.00044433
233.08894918,0.00245143
233.29199256,0.00378923
233.49505399,-0.00356339
233.69813346,-0.00075575
233.90123097,-0.00271340
234.10434651,0.00212241
234.30748008,-0.00043922
234.51063167,0.00266050
234.71380128,-0.00127608
234.91698891,0.00403875
235.12019455,0.00364296
235.32341820,0.00207732
235.52665985,-0.00117129
235.72991950,0.00518398
235.93319714,-0.00131435
236.13649277,0.00034804
236.33980639,-0.00004731
236.54313798,0.00118593
236.74648756,-0.00106420
236.94985511,0.00391078
237.15324062,-0.00038024
237.35664410,0.00118567
237.56006554,-0.00216855
237.76350493,0.00224453
237.96696228,0.00359773
238.17043757,0.00133122
238.37393080,0.00222766
238.57744197,-0.00258875
238.78097107,0.00059829
238.98451810,0.00060200
239.18808306,-0.00162694
239.39166594,0.00091042
239.59526673,-0.00233854
239.79888544,0.00320595
240.00252205,-0.00252228
240.20617656,0.00014046
240.40984898,0.00043170
240.61353929,0.00214352
240.81724748,-0.00079297
241.02097357,0.00501451
241.22471753,0.00093173
241.42847938,0.00020688
241.63225909,-0.00018957
241.83605667,0.00136900
242.03987212,0.00086895
242.24370543,0.00010218
242.44755659,-0.00125227
242.65142561,-0.00144257
242.85531247,0.00034839
243.05921717,0.00089431
243.26313971,-0.00183430
243.46708008,0.00166013
243.67103829,-0.00267148
243.87501432,0.00124800
244.07900817,0.00147675
